,name,mbrg,nprg,nav,targ,epsg,seg
3185,利欧股份,15.8656,-524.7604,-8.9518,6.2224,-375.0,-9.3273
3186,华控赛格,-50.1372,-527.9137,-14.3006,22.8266,-507.4074,-20.3993
3187,航天晨光,-0.1432,-532.7007,-6.4664,-4.4199,-1400.0,-7.4683
3188,德威新材,22.7448,-541.7308,-5.2573,-5.7245,-600.0,-7.1577
3189,软控股份,0.9963,-544.2601,-6.7187,4.6958,-439.4523,-6.7576
3190,哈森股份,-9.967,-546.2866,-10.8306,-8.3488,-443.3014,-10.5006
3191,*ST神城,-62.6452,-547.8016,-88.2501,-17.692999999999998,-556.3636,-89.0679
3192,科隆股份,6.0364,-549.3633,-11.4614,-4.1726,-382.6552,-11.5798
3193,航发科技,4.6688,-560.0971,-15.879000000000001,1.0988,-757.1429,-19.5943
3194,ST中基,21.0463,-561.6948,-49.9608,-49.8353,-1200.0,-50.3051
3195,麦达数字,10.6381,-569.2437,-20.5335,-19.7675,-590.6728,-21.055
3196,罗平锌电,-33.6576,-572.4792,-14.503,-6.846,-570.5882,-14.5293
3197,飞利信,-35.8039,-574.1673,-35.3284,-21.2604,-589.2857,-35.1441
3198,海得控制,-17.5671,-577.7428,-15.3396,-1.6108,-1219.1275,-16.8725
3199,奥马电器,12.0403,-579.9648,-31.9328,-8.2929,-388.5246,-31.8473
3200,*ST天马,-26.4694,-580.7636,-31.2597,-18.8723,-581.8182,-32.2598
3201,康盛股份,-14.1333,-582.4730000000001,-52.8807,-48.463,-700.0,-49.083
3202,凯文教育,-61.0143,-582.6948,-4.3413,21.1042,-500.0,-4.4115
3203,联创互联,30.0586,-582.9388,-48.2928,-33.2414,-625.3968,-47.0985
3204,浔兴股份,22.1837,-583.9035,-50.6211,-32.6221,-648.4848,-53.9456
3205,纳川股份,-23.3495,-586.6397,-33.8429,0.5501,-657.971,-29.4782
3206,唐德影视,-68.521,-596.0991,-78.8596,-23.0349,-583.3333,-78.4878
3207,高斯贝尔,-26.6363,-596.3673,-6.822,-12.0396,-575.9358,-6.822
3208,吴通控股,18.6926,-607.4795,-44.4642,-30.4729,-605.5556,-44.7663
3209,合康新能,-10.7061,-609.1089,-11.4287,-11.3785,-466.6667,-10.0948
3210,*ST北讯,28.6573,-610.0748,-18.1596,26.3844,-574.8603,-18.1596
3211,惠博普,11.8859,-616.8819,-20.8223,-17.2266,-687.5,-21.5674
3212,兰州黄河,-14.6816,-619.8942,-5.6889,-6.0324,-516.0183,-9.2134
3213,中房股份,-84.02799999999999,-622.0253,-14.2277,-13.8754,-622.3022,-14.3033
3214,金健米业,9.1179,-623.8177,-2.9211,7.5069,-584.2105,-7.0381
3215,聚力文化,14.0342,-628.006,-59.9664,-47.8912,-624.6154,-59.9392
3216,ST远程,16.6091,-632.1168,-25.1325,-5.3987,-589.3576,-24.9641
3217,大洋电机,0.3752,-633.9501,-30.8171,-14.6767,-655.5556,-30.7873
3218,幸福蓝海,9.0687,-642.4521,-32.725,-29.5781,-576.6667,-29.5363
3219,深冷股份,43.1134,-657.4753,-16.6436,7.5931,-498.3402,-17.0764
3220,深南股份,73.3015,-661.8559,-2.3555,11.2449,-700.0,-14.054
3221,天神娱乐,-16.2045,-662.592,-75.4494,-40.4885,-753.3044,-78.041
3222,博信股份,1685.0049,-668.5937,-81.4996,396.3549,-722.9508,-81.4996
3223,京城股份,-6.8079,-673.0871,-15.7246,-7.7699,-540.0,-20.6499
3224,江特电机,-10.3567,-694.3084,-11.2632,7.6934,-694.7368,-10.7382
3225,江淮汽车,1.9240000000000002,-698.5687,-9.9967,6.6978,-282.6087,-7.3085
3226,金鸿控股,17.6455,-707.2143,-38.922,-14.9719,-572.5208,-38.7017
3227,广博股份,-13.8822,-714.2102,-42.9881,-22.29,-725.0,-42.9911
3228,劲胜智能,-14.2513,-722.7326,-50.7458,-24.7692,-728.125,-50.9859
3229,恒康医疗,12.9163,-723.1023,-34.2705,-14.5735,-799.2639999999999,-35.2727
3230,华鹏飞,-1.053,-724.5476,-43.5285,-24.8367,-1154.5455,-48.0898
3231,银河电子,-6.4748,-726.5916,-33.8418,-30.2115,-743.75,-33.8908
3232,富临精工,-36.4941,-726.8519,-59.0934,-40.7886,-733.8783,-59.0782
3233,全通教育,-18.5661,-734.3429,-33.3697,-24.6836,-1140.0,-34.7621
3234,梦舟股份,-6.6188,-735.9392,-33.1758,-24.1722,-888.8889,-36.2749
3235,珈伟新能,-50.8446,-735.9769,-39.2998,-23.8814,-742.9851,-39.2634
3236,光正集团,112.1485,-743.7107,37.3777,59.348,-1600.0,6.0729
3237,佳云科技,107.3148,-744.7355,-55.0674,-21.9207,-757.4,-55.3528
3238,*ST华业,26.5445,-749.7902,-97.1179,-41.7823,-745.7143,-96.6371
3239,时代新材,5.2321,-750.8786,-4.449,-0.3403,-688.8889,-3.6239999999999997
3240,ST东海洋,-6.9762,-752.1446,-7.4064,2.8355,-700.3326,-7.3684
3241,深大通,70.1132,-756.4991,-47.5796,-43.754,-770.2356,-47.3856
3242,同方股份,-4.4496,-760.1191,-19.6782,0.0229,-3840.0,-24.8191
3243,同达创业,-13.8898,-788.5246,-18.3991,-13.9847,-605.1186,-19.0435
3244,御银股份,-30.805,-788.7296,-6.279,-14.9487,-788.3978,-6.279
3245,立思辰,-9.6571,-792.3784,-38.9087,-10.9068,-787.0593,-39.8376
3246,安泰科技,8.4648,-793.9507,-7.4088,-2.7318,-467.591,-6.5636
3247,大通燃气,29.9379,-794.9643,-16.3923,-5.3356,-873.1343,-16.6665
3248,鼎汉技术,9.7485,-807.1824,-23.5029,-14.0588,-859.5291,-23.6593
3249,ST中南,-36.3955,-816.2889,-49.2856,-33.1296,-516.6667,-49.5406
3250,西部矿业,4.877,-817.56,-11.3193,22.3388,-890.9091,-23.3427
3251,万方发展,-7.5357,-830.8653,-41.8952,-18.8258,-1019.5402,-50.428999999999995
3252,秦川机床,6.2787,-834.6071,-8.1746,4.0803,-1802.5316,-9.6175
3253,宏达股份,-41.8105,-834.8859,-60.9988,-49.5532,-1395.5665,-55.0261
3254,东方精工,41.3355,-842.8936,-47.72,-27.7447,-522.0,-47.5079
3255,东方金钰,-68.0813,-843.6215,-53.1953,-8.3412,-843.5164,-53.577
3256,光洋股份,-7.2442,-849.7993,-6.526,-7.1899,-848.6381,-6.526
3257,金利华电,-29.1417,-863.163,-32.6589,-34.8279,-1120.0,-33.9936
3258,*ST飞马,-33.1283,-864.9035,-53.6663,-22.5007,-805.2632,-51.8136
3259,*ST利源,-84.236,-872.1844,-50.3325,-19.2602,-856.8182,-50.3326
3260,三五互联,-27.9031,-883.4688,-51.2141,-33.8232,-738.8889,-47.2313
3261,万润科技,50.4545,-890.6512,-20.4647,5.8879,-909.125,-22.6268
3262,天舟文化,20.2752,-890.7777,-26.0046,-20.1956,-928.1054,-26.4655
3263,迅游科技,162.7574,-896.7936,-26.0212,-22.4285,-672.1311,-26.7854
3264,沈阳机床,19.7089,-897.4779,-85.2934,-4.756,-786.6667,-92.21700000000001
3265,首航节能,-56.8428,-902.1313,-10.2284,-7.9571,-679.5402,-9.033999999999999
3266,银鸽投资,-3.4791,-921.9168,-5.0112,14.9322,-236.5,-4.2037
3267,麦趣尔,3.5589999999999997,-922.1318,-13.8931,-7.5366,-620.6471,-13.8787
3268,皇氏集团,-1.3031,-940.94,-18.912,-14.8735,-1186.5583,-22.5992
3269,赛摩电气,-5.898,-949.3417,-15.8062,-9.407,-860.0,-15.5634
3270,时代万恒,-45.7343,-951.2837,-15.9161,-34.3453,-755.5556,-12.4376
3271,丽鹏股份,-32.8304,-951.8632,-21.4517,-11.5591,-1000.0,-24.8022
3272,商赢环球,-1.1397,-952.9960000000001,-61.6567,-46.9131,-964.4444,-61.5873
3273,*ST西发,-10.6305,-955.8219,-43.4943,-22.9236,-4426.5928,-52.5664
3274,证通电子,-20.8128,-964.758,-13.671,-1.801,-687.5,-12.9883
3275,日出东方,14.1086,-967.4951,-17.1207,-8.1207,-997.2263,-17.1358
3276,银邦股份,-3.0518,-970.1085,-7.0127,4.1945,-1047.3684,-5.2186
3277,*ST赫美,-20.4445,-983.5419,-97.7991,-38.0572,-759.6378,-91.4717
3278,卓翼科技,13.8014,-1009.0479,-6.6166,-14.7828,-550.0,-6.4705
3279,*ST鹏起,7.1668,-1010.5223,-75.6609,-41.0352,-1090.9091,-77.8962
3280,宜通世纪,-0.1484,-1017.1713,-57.1186,-44.8467,-918.5185,-56.6442
3281,国发股份,-48.3245,-1017.7991,-3.2785,-1.7209999999999999,-350.0,-3.2785
3282,*ST河化,4.6304,-1029.2983,-1172.0528,-52.6602,-1029.2415,-1172.0528
3283,延华智能,-4.6243,-1043.0442,-20.0298,-10.0566,-1433.3333,-27.0855
3284,和晶科技,-11.0194,-1045.2192,-49.1918,-24.3461,-1027.0018,-43.8556
3285,华资实业,-60.9298,-1078.4303,-18.1729,-17.7648,-1077.2358,-17.95
3286,ST冠福,46.8086,-1094.462,-54.2543,-6.6047,-1053.6111,-53.5733
3287,万里股份,28.3245,-1110.875,-0.1219,-10.3812,-1120.0,-0.1219
3288,美都能源,-18.6316,-1131.2618,-8.8821,2.3791,-1992.5926,-8.6762
3289,当代东方,-5.3701,-1131.3015,-71.4304,-41.743,-1559.3074,-74.3198
3290,锐奇股份,6.2015,-1133.2523,-6.8963,-5.5327,-1600.0,-6.8699
3291,达华智能,-16.3521,-1147.8292,-60.2687,-26.5989,-1117.4664,-60.8493
3292,太平洋,,-1153.0697,-12.2239,-9.8751,-1241.1765,-12.2757
3293,掌趣科技,11.4301,-1159.2494,-40.3761,-40.7402,-1240.0,-39.8899
3294,天海防务,-30.6822,-1161.0621,-71.5113,-46.852,-1244.2105,-71.5744
3295,浩丰科技,0.9725,-1182.2413,-43.4889,-31.7703,-1187.5,-43.4889
3296,茂硕电源,-19.0246,-1193.7186,-38.317,-16.7471,-1960.0,-34.7109
3297,康尼机电,41.262,-1205.313,-55.9317,-35.0476,-945.9601,-56.2725
3298,锦富技术,-15.1322,-1217.8027,-41.63,-22.9682,-1197.0845,-41.2033
3299,广晟有色,-56.1307,-1220.6985,-15.4015,-13.7727,-1357.1429,-13.9789
3300,华闻传媒,10.6357,-1265.7563,-46.16,-18.5847,-1911.9099,-51.8207
3301,保变电气,-27.0407,-1272.89,37.2072,-19.9384,-1026.4151,57.8552
3302,ST慧球,1.5761,-1276.231,-49.8507,-14.7165,-1000.0,-47.8676
3303,金莱特,-15.8257,-1277.8197,-10.9566,-4.8864,-1276.8856,-10.9566
3304,中珠医疗,-41.6058,-1294.6042,-30.7417,-22.726999999999997,-1218.4706,-32.3015
3305,融捷健康,-12.667,-1296.9902,-34.8384,-34.2355,-1337.5,-34.8849
3306,*ST九有,43.8503,-1298.4194,-96.6816,-94.4554,-3287.5,-95.772
3307,智慧松德,-44.0595,-1339.2935,-49.9256,-26.8069,-1390.9091,-49.9222
3308,长电科技,0.0041,-1360.0529999999999,28.3724,12.1461,-332.1429,30.1443
3309,勤上股份,-19.3523,-1375.8505,-25.2015,-25.0385,-1466.6667,-23.8092
3310,三维丝,-39.9214,-1387.5227,-30.6887,-3.3389,-1109.0909,-30.6358
3311,六国化工,-12.5958,-1429.5487,-28.9764,4.6654,-928.5714,-30.7215
3312,动力源,-25.5607,-1440.3609,-22.5292,-10.807,-1347.5,-22.7118
3313,海南矿业,-49.6909,-1452.1382,-16.4028,-9.1573,-2050.0,-15.7495
3314,*ST科林,-90.6762,-1465.1257,-73.0738,-21.5728,-1395.4545,-73.0649
3315,江泉实业,-2.6485,-1466.4728,-22.7165,-22.6686,-1466.2602,-22.7165
3316,青海华鼎,-16.8405,-1489.7645,-17.6422,-17.162,-1040.0,-12.245999999999999
3317,奥维通信,-50.8256,-1490.3145,-19.8494,-22.246,-1489.5522,-19.8494
3318,*ST高升,3.7568,-1500.9170000000001,-47.3523,-14.5278,-787.0968,-47.5253
3319,新农开发,-42.2364,-1548.8285,-31.8926,-16.250999999999998,-733.3333,-32.8597
3320,宝德股份,-42.0354,-1666.5752,-53.7671,-30.7203,-1754.5455,-53.9589
3321,太龙药业,2.2598,-1667.0235,-7.76,0.9674,-2357.3034,-6.7912
3322,太化股份,-19.045,-1682.7053,-23.9572,-32.7672,-1610.1351,-21.8961
3323,厚普股份,-49.8746,-1734.5320000000002,-28.0606,-28.7726,-1596.5517,-28.6537
3324,联络互动,13.3181,-1746.4019,-28.9774,-7.8421,-1133.3333,-29.1698
3325,阳普医疗,0.0565,-1809.9874,-15.3825,-13.4449,-1200.0,-15.0859
3326,*ST欧浦,-29.3749,-1852.0926,-238.0388,-76.6618,-2080.0,-253.1509
3327,宁波东力,-8.6216,-1854.0928,-83.1291,-89.6263,-1479.3103,-83.1091
3328,科融环境,-20.4536,-1869.7436,-52.4641,-37.4127,-1434.8,-49.7074
3329,闽东电力,-38.1109,-1902.6531,-17.1361,-13.9241,-1516.6667,-17.4652
3330,顺钠股份,15.6344,-1941.5687,-56.8672,-42.9603,-2433.3333,-61.6816
3331,中文在线,23.5373,-1955.8233,-18.5834,-12.5788,-1910.1818,-18.1837
3332,永安林业,-39.1281,-1979.435,-62.2301,-33.0189,-2050.0,-62.8134
3333,拓维信息,5.9153,-2163.2966,-35.4465,-27.5739,-2166.6667,-35.5386
3334,大港股份,28.9358,-2192.1145,-14.7324,-1.252,-1733.3333,-14.7669
3335,*ST大洲,-0.9138,-2476.0767,-34.756,-18.36,-4201.9011,-39.1812
3336,湘电股份,-36.1317,-2478.2097,-28.6836,-7.4591,-2120.0,-29.9296
3337,中船防务,-13.892000000000001,-2558.437,20.1761,7.5133,-2229.3076,-6.5976
3338,奥飞娱乐,-22.0366,-2567.6693,-18.5429,-20.052,-1814.2857,-17.861
3339,蓝丰生化,-19.9525,-2568.3518,-34.5842,-12.5368,-2670.0,-34.5842
3340,雪莱特,-44.8045,-2573.2352,-57.5384,-28.1183,-1462.5,-53.7105
3341,金盾股份,19.0451,-2576.0964,-51.7103,-45.3242,-1025.0,-52.0379
3342,海源复材,-11.6337,-2598.386,-11.1286,1.1934,-2594.4444,-11.1286
3343,天翔环境,-62.6772,-2599.5041,-90.8737,-2.1487,-2793.5484,-92.7102
3344,安彩高科,7.561,-2608.5394,-17.5419,-15.2464,-3770.4762,-17.4223
3345,华映科技,-7.5938,-2612.192,-41.269,-9.1755,-2523.0769,-41.2261
3346,南宁百货,-8.2529,-2633.5777,-4.3717,-8.4688,-2596.9697,-4.3717
3347,*ST秋林,-30.6769,-2634.4451,-135.9128,-75.0533,-2673.0769,-136.3506
3348,五矿发展,-4.2191,-2643.9101,-12.6675,-2.9143,-2851.5528,-12.6415
3349,星星科技,-32.3737,-2695.86,-51.5724,-9.1556,-1860.0,-50.7324
3350,普丽盛,-16.5185,-2699.6407,-27.3113,-9.421,-2777.7778,-25.3652
3351,华东科技,-4.8742,-2700.4231,-8.8543,-4.6862,-8484.6154,-9.1364
3352,*ST富控,2.1385,-2761.9233,-276.2753,-19.5897,-12062.5,-277.9699
3353,西宁特钢,-8.7057,-2807.8305,-55.1,-3.16,-3366.6667,-65.2806
3354,株冶集团,-5.7144,-2902.9329,168.851,2.0768,-2909.0909,-75.2483
3355,联建光电,2.5556,-2909.7242,-59.097,-44.0639,-3253.3333,-59.0791
3356,盾安环境,13.55,-2916.8254,-52.2536,-25.8822,-2460.0,-49.6647
3357,*ST瑞德,-5.9065,-3003.0959,-73.8285,-34.5434,-5775.0,-74.3949
3358,华录百纳,-71.9917,-3152.1982,-53.5914,-53.6685,-3201.9912,-53.7632
3359,津劝业,-22.9666,-3259.0227,-53.4046,-11.1756,-3400.0,-53.3469
3360,庞大集团,-40.3653,-3277.0907,-51.5927,-48.2603,-3200.0,-51.7246
3361,吉鑫科技,-5.9496,-3404.5642,-2.9351,8.0108,-1080.3279,-2.7103
3362,豫能控股,-7.7487,-3434.2129999999997,-11.864,1.9837,-1321.2766,-10.3941
3363,*ST工新,-90.0861,-3475.7231,-99.4839,-29.8902,-2527.0098,-101.0316
3364,ST准油,26.1703,-3538.366,-94.5802,-45.8181,-3650.0,-94.5802
3365,博瑞传播,-37.2565,-3652.5604,-24.0743,-24.0118,-2666.6667,-23.4959
3366,一拖股份,-23.2475,-3719.5272,-14.3944,-6.8216,-2405.5944,-16.4722
3367,同洲电子,18.6171,-3802.0089,-35.5375,-16.3655,-4500.0,-35.5375
3368,*ST雏鹰,-37.5974,-3940.01,-60.3937,-7.8409,-12400.0,-78.3799
3369,荣华实业,-50.5643,-4325.3537,-13.1012,-9.1186,-4287.1795,-13.1012
3370,南风股份,8.6981,-4563.6671,-34.5685,-25.1055,-3500.0,-34.4393
3371,*ST大控,5.8169,-5005.1001,-77.7439,-0.4141,-5195.2381,-78.3715
3372,ST银河,-27.2021,-5136.4054,-35.9269,-25.5507,-7001.0753,-33.9968
3373,东晶电子,-23.6279,-5377.0017,-17.0791,-18.0068,-3300.0,-17.0791
3374,向日葵,-57.0351,-5490.6475,-86.5067,-45.9737,-5200.0,-84.9626
3375,*ST中绒,-27.7785,-6463.6014,-155.915,-31.0972,-6312.781999999999,-155.9232
3376,双成药业,36.6631,-7033.6927,-12.0806,-18.6526,-950.0,-11.7255
3377,ST天润,154.9519,-7092.9646,-14.0622,-12.5188,-3611.4286,-14.0622
3378,飞乐音响,-39.3528,-10907.6395,-91.8908,-22.285,-6181.8182,-98.5954
3379,远望谷,-13.8089,-11683.3891,-15.5327,-4.5711,-11623.8095,-14.8142
3380,福田汽车,-20.6078,-12678.7009,-20.0961,-5.6225,-2800.0,-19.9147
3381,兰石重装,-14.6785,-16612.3938,-43.5891,4.0204,-16426.1364,-46.0629
3382,大连友谊,-40.9976,-21716.4714,-30.4176,-7.5373,-3269.3989,-30.7081
3383,全新好,7.0624,-24777.5516,-50.2527,-12.8685,-1300.0,-50.7107
3384,天山生物,-46.1224,-30479.5439,-43.2291,103.0584,-17825.0,-42.5108
3385,宝莫股份,9.7754,-68016.2253,-27.339000000000002,-17.4748,-3296.2963,-27.339000000000002
3386,*ST仁智,-23.1521,-91108.6727,-96.3487,-59.7091,-33433.3333,-96.2626
3387,国美通讯,19.9656,-348922.744,-55.6405,-11.4043,-3167.7485,-83.2921
3388,富春股份,4.6952,,0.6321,-8.1931,-126.6667,0.4626
3389,宝鼎科技,30.3146,,2.3,-12.5864,-120.0,2.2813
3390,宏达矿业,413.9891,,0.5915,-3.5219,-113.3333,0.5915
3391,麦捷科技,15.9785,,7.2526,1.4619,-138.0,6.8971
3392,通达动力,6.5042,,1.6035,6.9087,500.0,2.0762
3393,信雅达,-7.5071,,-29.6731,-25.9557,-112.5,-29.8075
3394,探路者,-34.3444,,-9.8422,-14.8786,114.916,-8.3894
3395,*ST津滨,-84.1448,,-11.0818,13.7752,8.5366,-10.9766
3396,*ST龙力,-56.4742,,,-63.1556,-19.4492,828.2395
3397,*ST南糖,23.8035,,-97.6349,-21.1401,601.6667,-97.2903
3398,方正科技,11.8116,,5.5103,-0.9012,-106.7005,5.3923
3399,汇金股份,33.135,,-17.3186,-3.7769,-129.1489,-8.9601
3400,电广传媒,20.2394,,-1.1529,-2.0171,-118.1818,1.2167
3401,华星创业,-3.6369,,-4.7086,-33.8819,-108.2258,2.2453
3402,星期六,1.8711,,0.3598,-3.4851,-102.2727,0.6113
3403,*ST凯迪,-55.8532,,-81.9974,-15.1809,100.0,-77.1603
3404,长源电力,20.1042,,4.4862,0.0617,-271.65,4.6080000000000005
3405,中能电气,23.5435,,-7.1618,4.7739,-121.7391,0.4709
3406,*ST游久,-52.0602,,-52.6197,-51.2968,113.7255,-52.6197
3407,国新健康,-48.1069,,-12.5849,-11.612,-1223.1183,-13.6555
3408,ST成城,-84.43299999999999,,67.278,7.1866,-110.4364,199.0219
3409,顺威股份,4.031000000000001,,0.6789,-9.3835,-111.8441,0.5716
3410,盛运环保,-62.0361,,-94.7163,-28.4545,136.1133,-95.4511
3411,泰尔股份,70.2768,,1.3289,11.3967,-126.9976,0.8640000000000001
3412,*ST德豪,-4.7996,,-8.5054,-24.4343,-50.5702,-8.6648
3413,西部牧业,-2.1291,,-2.2733,-53.0536,-105.1724,3.1967
3414,*ST天雁,-19.4709,,-15.4068,-13.1356,5.7803,-15.4068
3415,*ST中捷,13.8481,,-26.0331,-23.3754,142.8571,-25.3794
3416,凤凰股份,-22.0491,,51.9113,23.0559,-466.38300000000004,46.4238
3417,宁波富达,24.2001,,16.7502,-45.0593,-185.6669,43.5992
3418,大富科技,2.3715,,-0.0058,-5.8272,-104.4776,0.5042
3419,农发种业,-10.8697,,-1.1575,-12.0708,-111.1195,2.2741
3420,新力金融,-15.7737,,-1.4284,-11.0619,-117.1875,2.9637
3421,沃森生物,31.5414,,47.7378,23.163,-294.7624,51.0934
3422,华银电力,30.6806,,0.7171,-6.4141,-104.6154,1.6499
3423,西安旅游,21.3943,,6.2864,-13.8539,-618.6224,12.1913
3424,獐子岛,-12.722000000000001,,9.4733,-9.8802,-104.902,10.3543
3425,远大控股,-34.965,,1.3131,-22.7494,-125.0,1.2588
3426,中原特钢,5.4098,,-7.4545,-5.5926,-56.2988,-7.4545
3427,*ST新海,-52.6884,,-23.1866,5.3659,292.8571,-24.7391
3428,金岭矿业,-0.244,,4.3682,2.1574,-131.8267,4.4133
3429,潜能恒信,32.9449,,5.852,10.2183,-280.0,2.5019
3430,*ST金泰,-78.0614,,-6.5572,0.1028,75.0,-6.1191
3431,*ST盈方,-57.4499,,-47.147,-44.4443,-46.2867,-46.8328
3432,福建水泥,60.6774,,30.9035,-1.7092,-322.1106,41.8354
3433,ST天业,-22.5737,,-29.0244,-26.015,-115.3846,-29.1976
3434,西安饮食,0.4547,,0.2145,18.3503,-184.4444,0.3898
3435,宁波中百,2.1053,,22.0548,0.0448,-107.8431,22.0548
3436,*ST盐湖,52.9115,,-15.5086,-9.0043,-17.1344,-17.3933
3437,九鼎新材,7.7273,,2.1138,-15.364,-700.0,2.1138
3438,*ST慧业,-12.2068,,-0.3728,-9.6192,-115.7895,0.8555
3439,波导股份,-62.5032,,3.9035,-1.0674,-120.0,3.9035
3440,群兴玩具,-64.6883,,0.8093,0.5849,-132.4176,0.8093
3441,惠而浦,-1.2328,,5.7433,-2.1602,-361.5385,5.7433
3442,西部资源,-36.2754,,2.0185,-29.1348,-100.486,3.6039999999999996
3443,银星能源,27.79,,-3.4078,6.2259,-128.2022,0.4345
3444,津膜科技,8.4096,,6.3706,1.5663,-116.6667,4.0871
3445,吉电股份,43.0851,,22.1034,12.9956,-131.25,0.8266
3446,航天机电,0.6571,,14.5389,-12.4238,-112.4826,4.4387
3447,恒大高新,29.323,,-7.6798,-3.3212,119.0751,-6.1353
3448,华升股份,42.7264,,2.0876,0.2209,-131.909,4.4362
3449,华东数控,-25.0907,,-89.1027,-49.9848,-1648.0132,-84.6879
3450,天华院,2432.656,,390.5645,883.6217,-300.0,390.5645
3451,金亚科技,-42.5924,,-13.3708,-29.495,-87.5805,-13.3708
3452,亚玛顿,-5.0905,,4.118,-10.7376,-457.1429,3.9737
3453,金龙机电,-9.0618,,-65.0873,-65.874,475.0,-64.8876
3454,海南橡胶,-37.564,,25.8444,11.7034,-180.6548,25.9376
3455,雪人股份,39.175,,1.7882,13.0497,-122.2222,1.9273
3456,腾信股份,-17.9956,,4.377,-14.4916,-113.8889,4.2791
3457,仁东控股,55.8438,,27.8622,76.1161,-115.5172,24.7967
3458,*ST云网,-15.5514,,53.229,-9.9956,-150.0,56.1697
3459,博济医药,31.5799,,2.2596,5.4463,-133.3333,2.0574
3460,共达电声,2.2652,,4.5522,0.0936,-112.2449,4.5522
3461,绿景控股,-21.0643,,49.2424,-19.6082,-193.3333,60.0184
3462,国民技术,-13.3674,,-44.8173,8.5947,156.8182,-43.2821
3463,中润资源,-35.4477,,3.3452,-0.5738,-109.3899,4.2541
3464,*ST猛狮,-71.8256,,-102.4395,-29.721,1933.3333,-102.7054
3465,巨力索具,19.012,,0.7485,-2.7461,-203.3333,0.7485
3466,*ST信通,-5.4162,,-209.6666,-9.1184,-40.5279,-208.7132
3467,韩建河山,40.3068,,2.7566,22.7647,-121.7714,1.6857
3468,易世达,35.1178,,-3.3115,-10.2695,-109.375,-1.0681
3469,广东甘化,-13.8489,,11.8249,37.6879,-134.375,8.9883
3470,*ST东电,-2.0444,,,64.9421,-104.4444,-104.3393
3471,ST正源,72.8878,,1.9046,4.3163,-943.3333,1.2887
3472,恒泰艾普,-49.26,,1.7474,-12.5386,-106.3492,1.2428
3473,*ST凯瑞,-67.9117,,-397.6719,-36.192,614.4221,-411.8922
3474,天晟新材,17.1186,,1.5554,0.2133,-143.6681,1.6669
3475,合金投资,67.1464,,0.8099,5.7366,-120.6169,3.0888
3476,友好集团,-4.112,,5.2885,-4.6804,-107.6746,5.2319
3477,云煤能源,22.0747,,6.4911,1.7332,-480.0,6.5756
3478,三变科技,6.4697,,1.662,-14.2056,-104.8387,1.662
3479,悦达投资,36.7312,,-0.14,10.652000000000001,-129.0909,-0.6556
3480,华天酒店,-9.8735,,-15.8387,-20.2837,-538.3178,-15.8664
3481,*ST山水,910.8294,,-17.9022,5.9638,-38.4615,-23.878
3482,华谊嘉信,-2.503,,-85.9561,-24.0954,175.6098,-86.7185
3483,ST椰岛,-38.2307,,5.3123,-24.0865,-137.5,5.3188
3484,*ST生物,41.5306,,-16.1027,-15.3345,-8.3333,-141.5959
3485,*ST人乐,-8.18,,-19.954,-11.050999999999998,-34.0713,-20.0733
3486,海欣食品,18.2398,,4.4281,7.4228,-228.0423,4.4281
3487,全志科技,13.6341,,4.3839,5.4908,620.0,5.0146
3488,ST南化,28.6171,,65.4036,-47.6911,-266.546,25.396
3489,*ST百花,-0.0746,,-46.9377,-38.5895,43.211000000000006,-46.9277
3490,*ST海马,-47.8772,,-30.1288,-27.4465,64.6543,-25.4264
3491,ST蓝科,6.9055,,3.1155,0.2824,-171.9512,3.6515
3492,晓程科技,19.1759,,2.4481,-2.8941,-102.8986,2.4799
3493,平潭发展,10.2596,,-3.2778,-0.9449,338.7097,0.5322
3494,省广集团,7.2558,,3.7126,-8.0013,-200.0,3.8787
3495,西藏旅游,26.1007,,130.5023,0.8816,-123.3636,129.1932
3496,*ST天首,-54.2168,,-20.7713,-11.744000000000002,544.9925,-26.5049
3497,众和退,-73.2873,,,-17.9809,-44.9243,107.0932
3498,先锋新材,-14.7842,,-30.9454,-14.3823,628.8136,-29.3017
3499,迪威迅,-53.4692,,-21.7283,-20.5038,2665.6409999999996,-22.8199
3500,恒立实业,232.7036,,2.5699,-13.5393,-111.4907,1.6809
3501,敦煌种业,58.1828,,-34.6595,-23.1913,-949.8969,-23.7436
3502,*ST毅昌,-14.0162,,-68.2805,-33.8037,70.5882,-68.8826
3503,三夫户外,19.6184,,0.6354,6.0525,-130.7692,0.6841
3504,九安医疗,-5.6929,,11.4872,-9.0503,-107.8947,12.6778
3505,万里石,24.4157,,1.6689,7.4662,-266.6667,1.9225
3506,鲁银投资,27.7577,,0.4344,-1.2747,-145.8333,4.8766
3507,保税科技,30.1078,,0.6124,-6.5643,-115.7895,0.8283
3508,ST抚钢,17.3229,,,-17.0085,-295.1456,-470.0913
3509,千山药机,-34.7774,,-332.0155,-45.5648,657.7778,-367.4591
3510,ST宏盛,350.6791,,4.8934,8.7946,-400.0,5.1734
3511,亚太实业,-18.2594,,12.2296,-21.5477,-213.3333,14.786
3512,西安饮食,0.4547,,0.2145,18.3503,-184.4444,0.3898
3513,宁波中百,2.1053,,22.0548,0.0448,-107.8431,22.0548
3514,*ST盐湖,52.9115,,-15.5086,-9.0043,-17.1344,-17.3933
3515,九鼎新材,7.7273,,2.1138,-15.364,-700.0,2.1138
